,timestamp,appliance_name,bid_price,bid_quantity
0,2016-07-01 00:00:00,Battery_1,15.94,3.9
1,2016-07-01 00:00:00,Battery_2,15.94,3.9
2,2016-07-01 00:00:00,Battery_3,15.94,3.9
3,2016-07-01 00:00:00,Battery_4,15.94,3.9
4,2016-07-01 00:00:00,Battery_5,15.94,3.9
5,2016-07-01 00:00:00,Battery_6,15.94,3.9
6,2016-07-01 00:00:00,EV_1,100.0,14.0
7,2016-07-01 00:00:00,EV_2,100.0,10.0
8,2016-07-01 00:00:00,EV_3,100.0,14.0
9,2016-07-01 00:00:00,EV_4,100.0,10.0
10,2016-07-01 00:00:00,EV_5,100.0,20.0
11,2016-07-01 00:00:00,EV_6,100.0,20.0
12,2016-07-01 00:00:00,unresponsive_loads,100.0,0.0
13,2016-07-01 00:05:00,Battery_1,15.94,3.9
14,2016-07-01 00:05:00,Battery_2,15.94,3.9
15,2016-07-01 00:05:00,Battery_3,15.94,3.9
16,2016-07-01 00:05:00,Battery_4,15.94,3.9
17,2016-07-01 00:05:00,Battery_5,15.94,3.9
18,2016-07-01 00:05:00,Battery_6,15.94,3.9
19,2016-07-01 00:05:00,EV_1,100.0,14.0
20,2016-07-01 00:05:00,EV_2,100.0,10.0
21,2016-07-01 00:05:00,EV_3,100.0,14.0
22,2016-07-01 00:05:00,EV_4,100.0,10.0
23,2016-07-01 00:05:00,EV_5,100.0,20.0
24,2016-07-01 00:05:00,EV_6,100.0,20.0
25,2016-07-01 00:05:00,unresponsive_loads,100.0,-0.0
26,2016-07-01 00:10:00,Battery_1,15.94,3.9
27,2016-07-01 00:10:00,Battery_2,15.94,3.9
28,2016-07-01 00:10:00,Battery_3,15.94,3.9
29,2016-07-01 00:10:00,Battery_4,15.94,3.9
30,2016-07-01 00:10:00,Battery_5,15.94,3.9
31,2016-07-01 00:10:00,Battery_6,15.94,3.9
32,2016-07-01 00:10:00,EV_1,100.0,14.0
33,2016-07-01 00:10:00,EV_2,100.0,10.0
34,2016-07-01 00:10:00,EV_3,100.0,14.0
35,2016-07-01 00:10:00,EV_4,100.0,10.0
36,2016-07-01 00:10:00,EV_5,100.0,20.0
37,2016-07-01 00:10:00,EV_6,100.0,20.0
38,2016-07-01 00:10:00,unresponsive_loads,100.0,-0.0
39,2016-07-01 00:15:00,Battery_1,15.94,3.9
40,2016-07-01 00:15:00,Battery_2,15.94,3.9
41,2016-07-01 00:15:00,Battery_3,15.94,3.9
42,2016-07-01 00:15:00,Battery_4,15.94,3.9
43,2016-07-01 00:15:00,Battery_5,15.94,3.9
44,2016-07-01 00:15:00,Battery_6,15.94,3.9
45,2016-07-01 00:15:00,EV_1,100.0,14.0
46,2016-07-01 00:15:00,EV_2,100.0,10.0
47,2016-07-01 00:15:00,EV_3,100.0,14.0
48,2016-07-01 00:15:00,EV_4,100.0,10.0
49,2016-07-01 00:15:00,EV_5,100.0,20.0
50,2016-07-01 00:15:00,EV_6,78.820620304,16.5564
51,2016-07-01 00:15:00,unresponsive_loads,100.0,-0.0
52,2016-07-01 00:20:00,Battery_1,15.94,3.9
53,2016-07-01 00:20:00,Battery_2,15.94,3.9
54,2016-07-01 00:20:00,Battery_3,15.94,3.9
55,2016-07-01 00:20:00,Battery_4,15.94,3.9
56,2016-07-01 00:20:00,Battery_5,15.94,3.9
57,2016-07-01 00:20:00,Battery_6,15.94,3.9
58,2016-07-01 00:20:00,EV_1,100.0,14.0
59,2016-07-01 00:20:00,EV_2,100.0,10.0
60,2016-07-01 00:20:00,EV_3,100.0,14.0
61,2016-07-01 00:20:00,EV_4,100.0,10.0
62,2016-07-01 00:20:00,EV_5,100.0,20.0
63,2016-07-01 00:20:00,unresponsive_loads,100.0,-0.0
64,2016-07-01 00:25:00,Battery_1,15.94,3.9
65,2016-07-01 00:25:00,Battery_2,15.94,3.9
66,2016-07-01 00:25:00,Battery_3,15.94,3.9
67,2016-07-01 00:25:00,Battery_4,15.94,3.9
68,2016-07-01 00:25:00,Battery_5,15.94,3.9
69,2016-07-01 00:25:00,Battery_6,15.94,3.9
70,2016-07-01 00:25:00,EV_1,100.0,14.0
71,2016-07-01 00:25:00,EV_2,100.0,10.0
72,2016-07-01 00:25:00,EV_3,100.0,14.0
73,2016-07-01 00:25:00,EV_4,100.0,10.0
74,2016-07-01 00:25:00,EV_5,100.0,20.0
75,2016-07-01 00:25:00,unresponsive_loads,100.0,-0.0
76,2016-07-01 00:30:00,Battery_1,15.94,3.9
77,2016-07-01 00:30:00,Battery_2,15.94,3.9
78,2016-07-01 00:30:00,Battery_3,15.94,3.9
79,2016-07-01 00:30:00,Battery_4,15.94,3.9
80,2016-07-01 00:30:00,Battery_5,15.94,3.9
81,2016-07-01 00:30:00,Battery_6,15.94,3.9
82,2016-07-01 00:30:00,EV_1,100.0,14.0
83,2016-07-01 00:30:00,EV_2,100.0,10.0
84,2016-07-01 00:30:00,EV_3,100.0,14.0
85,2016-07-01 00:30:00,EV_4,100.0,10.0
86,2016-07-01 00:30:00,EV_5,100.0,20.0
87,2016-07-01 00:30:00,unresponsive_loads,100.0,-0.0
88,2016-07-01 00:35:00,Battery_1,15.94,3.9
89,2016-07-01 00:35:00,Battery_2,15.94,3.9
90,2016-07-01 00:35:00,Battery_3,15.94,3.9
91,2016-07-01 00:35:00,Battery_4,15.94,3.9
92,2016-07-01 00:35:00,Battery_5,15.94,3.9
93,2016-07-01 00:35:00,Battery_6,15.94,3.9
94,2016-07-01 00:35:00,EV_1,100.0,14.0
95,2016-07-01 00:35:00,EV_2,100.0,10.0
96,2016-07-01 00:35:00,EV_3,100.0,14.0
97,2016-07-01 00:35:00,EV_4,100.0,10.0
98,2016-07-01 00:35:00,EV_5,100.0,20.0
99,2016-07-01 00:35:00,unresponsive_loads,100.0,-0.0
100,2016-07-01 00:40:00,Battery_1,15.94,3.9
101,2016-07-01 00:40:00,Battery_2,15.94,3.9
102,2016-07-01 00:40:00,Battery_3,15.94,3.9
103,2016-07-01 00:40:00,Battery_4,15.94,3.9
104,2016-07-01 00:40:00,Battery_5,15.94,3.9
105,2016-07-01 00:40:00,Battery_6,15.94,3.9
106,2016-07-01 00:40:00,EV_1,100.0,14.0
107,2016-07-01 00:40:00,EV_2,100.0,10.0
108,2016-07-01 00:40:00,EV_3,100.0,14.0
109,2016-07-01 00:40:00,EV_4,100.0,10.0
110,2016-07-01 00:40:00,EV_5,0.7112742399999945,7.2432
111,2016-07-01 00:40:00,unresponsive_loads,100.0,-0.0
112,2016-07-01 00:45:00,Battery_1,15.94,3.9
113,2016-07-01 00:45:00,Battery_2,15.94,3.9
114,2016-07-01 00:45:00,Battery_3,15.94,3.9
115,2016-07-01 00:45:00,Battery_4,15.94,3.9
116,2016-07-01 00:45:00,Battery_5,15.94,3.9
117,2016-07-01 00:45:00,Battery_6,15.94,3.9
118,2016-07-01 00:45:00,EV_1,99.48012062,13.9452
119,2016-07-01 00:45:00,EV_2,100.0,10.0
120,2016-07-01 00:45:00,EV_3,100.0,14.0
121,2016-07-01 00:45:00,EV_4,100.0,10.0
122,2016-07-01 00:45:00,EV_5,0.7112742399999945,7.2432
123,2016-07-01 00:45:00,unresponsive_loads,100.0,-0.0
124,2016-07-01 00:50:00,Battery_1,15.94,3.9
125,2016-07-01 00:50:00,Battery_2,15.94,3.9
126,2016-07-01 00:50:00,Battery_3,15.94,3.9
127,2016-07-01 00:50:00,Battery_4,15.94,3.9
128,2016-07-01 00:50:00,Battery_5,15.94,3.9
129,2016-07-01 00:50:00,Battery_6,15.94,3.9
130,2016-07-01 00:50:00,EV_2,100.0,10.0
131,2016-07-01 00:50:00,EV_3,100.0,14.0
132,2016-07-01 00:50:00,EV_4,100.0,10.0
133,2016-07-01 00:50:00,EV_5,0.7112742399999945,7.2432
134,2016-07-01 00:50:00,unresponsive_loads,100.0,-0.0
135,2016-07-01 00:55:00,Battery_1,15.94,3.9
136,2016-07-01 00:55:00,Battery_2,15.94,3.9
137,2016-07-01 00:55:00,Battery_3,15.94,3.9
138,2016-07-01 00:55:00,Battery_4,15.94,3.9
139,2016-07-01 00:55:00,Battery_5,15.94,3.9
140,2016-07-01 00:55:00,Battery_6,15.94,3.9
141,2016-07-01 00:55:00,EV_2,100.0,10.0
142,2016-07-01 00:55:00,EV_3,100.0,14.0
143,2016-07-01 00:55:00,EV_4,100.0,10.0
144,2016-07-01 00:55:00,EV_5,0.7112742399999945,7.2432
145,2016-07-01 00:55:00,unresponsive_loads,100.0,-0.0
146,2016-07-01 01:00:00,Battery_1,15.94,3.9
147,2016-07-01 01:00:00,Battery_2,15.94,3.9
148,2016-07-01 01:00:00,Battery_3,15.94,3.9
149,2016-07-01 01:00:00,Battery_4,15.94,3.9
150,2016-07-01 01:00:00,Battery_5,15.94,3.9
151,2016-07-01 01:00:00,Battery_6,15.94,3.9
152,2016-07-01 01:00:00,EV_2,100.0,10.0
153,2016-07-01 01:00:00,EV_4,100.0,10.0
154,2016-07-01 01:00:00,EV_5,0.7112742399999945,7.2432
155,2016-07-01 01:00:00,unresponsive_loads,100.0,-0.0
156,2016-07-01 01:05:00,Battery_1,15.94,3.9
157,2016-07-01 01:05:00,Battery_2,15.94,3.9
158,2016-07-01 01:05:00,Battery_3,15.94,3.9
159,2016-07-01 01:05:00,Battery_4,15.94,3.9
160,2016-07-01 01:05:00,Battery_5,15.94,3.9
161,2016-07-01 01:05:00,Battery_6,15.94,3.9
162,2016-07-01 01:05:00,EV_2,100.0,10.0
163,2016-07-01 01:05:00,EV_4,71.51459916799999,5.8896
164,2016-07-01 01:05:00,EV_5,0.7112742399999945,7.2432
165,2016-07-01 01:05:00,unresponsive_loads,100.0,-0.0
166,2016-07-01 01:10:00,Battery_1,15.94,3.9
167,2016-07-01 01:10:00,Battery_2,15.94,3.9
168,2016-07-01 01:10:00,Battery_3,15.94,3.9
169,2016-07-01 01:10:00,Battery_4,15.94,3.9
170,2016-07-01 01:10:00,Battery_5,15.94,3.9
171,2016-07-01 01:10:00,Battery_6,15.94,3.9
172,2016-07-01 01:10:00,EV_2,100.0,10.0
173,2016-07-01 01:10:00,EV_5,0.7112742399999945,7.2432
174,2016-07-01 01:10:00,unresponsive_loads,100.0,-0.0
175,2016-07-01 01:15:00,Battery_1,15.94,3.9
176,2016-07-01 01:15:00,Battery_2,15.94,3.9
177,2016-07-01 01:15:00,Battery_3,15.94,3.9
178,2016-07-01 01:15:00,Battery_4,15.94,3.9
179,2016-07-01 01:15:00,Battery_5,15.94,3.9
180,2016-07-01 01:15:00,Battery_6,15.94,3.9
181,2016-07-01 01:15:00,EV_2,100.0,10.0
182,2016-07-01 01:15:00,EV_5,0.7112742399999945,7.2432
183,2016-07-01 01:15:00,unresponsive_loads,100.0,-0.0
184,2016-07-01 01:20:00,Battery_1,15.94,3.9
185,2016-07-01 01:20:00,Battery_2,15.94,3.9
186,2016-07-01 01:20:00,Battery_3,15.94,3.9
187,2016-07-01 01:20:00,Battery_4,15.94,3.9
188,2016-07-01 01:20:00,Battery_5,15.94,3.9
189,2016-07-01 01:20:00,Battery_6,15.94,3.9
190,2016-07-01 01:20:00,EV_2,100.0,10.0
191,2016-07-01 01:20:00,EV_5,0.7112742399999945,7.2432
192,2016-07-01 01:20:00,unresponsive_loads,100.0,-0.0
193,2016-07-01 01:25:00,Battery_1,15.94,3.9
194,2016-07-01 01:25:00,Battery_2,15.94,3.9
195,2016-07-01 01:25:00,Battery_3,15.94,3.9
196,2016-07-01 01:25:00,Battery_4,15.94,3.9
197,2016-07-01 01:25:00,Battery_5,15.94,3.9
198,2016-07-01 01:25:00,Battery_6,15.94,3.9
199,2016-07-01 01:25:00,EV_2,100.0,10.0
200,2016-07-01 01:25:00,EV_5,0.7112742399999945,7.2432
201,2016-07-01 01:25:00,unresponsive_loads,100.0,-0.0
202,2016-07-01 01:30:00,Battery_1,15.94,3.9
203,2016-07-01 01:30:00,Battery_2,15.94,3.9
204,2016-07-01 01:30:00,Battery_3,15.94,3.9
205,2016-07-01 01:30:00,Battery_4,15.94,3.9
206,2016-07-01 01:30:00,Battery_5,15.94,3.9
207,2016-07-01 01:30:00,Battery_6,15.94,3.9
208,2016-07-01 01:30:00,EV_2,100.0,10.0
209,2016-07-01 01:30:00,EV_5,0.7112742399999945,7.2432
210,2016-07-01 01:30:00,unresponsive_loads,100.0,-0.0
211,2016-07-01 01:35:00,Battery_1,15.94,3.9
212,2016-07-01 01:35:00,Battery_2,15.94,3.9
213,2016-07-01 01:35:00,Battery_3,15.94,3.9
214,2016-07-01 01:35:00,Battery_4,15.94,3.9
215,2016-07-01 01:35:00,Battery_5,15.94,3.9
216,2016-07-01 01:35:00,Battery_6,15.94,3.9
217,2016-07-01 01:35:00,EV_2,100.0,10.0
218,2016-07-01 01:35:00,EV_5,0.7112742399999945,7.2432
219,2016-07-01 01:35:00,unresponsive_loads,100.0,-0.0
220,2016-07-01 01:40:00,Battery_1,15.94,3.9
221,2016-07-01 01:40:00,Battery_2,15.94,3.9
222,2016-07-01 01:40:00,Battery_3,15.94,3.9
223,2016-07-01 01:40:00,Battery_4,15.94,3.9
224,2016-07-01 01:40:00,Battery_5,15.94,3.9
225,2016-07-01 01:40:00,Battery_6,15.94,3.9
226,2016-07-01 01:40:00,EV_2,100.0,10.0
227,2016-07-01 01:40:00,EV_5,0.7112742399999945,7.2432
228,2016-07-01 01:40:00,unresponsive_loads,100.0,-0.0
229,2016-07-01 01:45:00,Battery_1,15.94,3.9
230,2016-07-01 01:45:00,Battery_2,15.94,3.9
231,2016-07-01 01:45:00,Battery_3,15.94,3.9
232,2016-07-01 01:45:00,Battery_4,15.94,3.9
233,2016-07-01 01:45:00,Battery_5,15.94,3.9
