# file...... TESS/TESS_0000/T_all.csv
# date...... Fri Mar 13 20:59:41 2020
# user...... (null)
# host...... (null)
# group..... class=house
# property.. air_temperature
# limit..... 0
# interval.. 60
# timestamp,house_1,house_2,house_3,house_4,house_5,house_6
2016-07-01 00:00:00 PDT,+71.7291,+65.1465,+74.1682,+71.1923,+67.8272,+76.7616
2016-07-01 00:01:00 PDT,+71.6331,+65.1146,+74.0481,+71.1013,+67.7677,+76.6182
2016-07-01 00:02:00 PDT,+71.5534,+65.089,+73.9492,+71.026,+67.7182,+76.4989
2016-07-01 00:03:00 PDT,+71.4869,+65.0686,+73.8671,+70.963,+67.6769,+76.3988
2016-07-01 00:04:00 PDT,+71.4307,+65.0521,+73.7983,+70.91,+67.6421,+76.314
2016-07-01 00:05:00 PDT,+71.3829,+65.0387,+73.7398,+70.8648,+67.6124,+76.2414
2016-07-01 00:06:00 PDT,+71.3416,+65.0278,+73.6895,+70.826,+67.587,+76.1785
2016-07-01 00:07:00 PDT,+71.3056,+65.0188,+73.6457,+70.7921,+67.5648,+76.1234
2016-07-01 00:08:00 PDT,+71.2737,+65.0113,+73.6071,+70.7621,+67.5454,+76.0744
2016-07-01 00:09:00 PDT,+71.2452,+65.005,+73.5724,+70.7354,+67.5281,+76.0304
2016-07-01 00:10:00 PDT,+71.2194,+64.9995,+73.5409,+70.7112,+67.5125,+75.9902
2016-07-01 00:11:00 PDT,+71.1957,+64.9948,+73.512,+70.6889,+67.4983,+75.9533
2016-07-01 00:12:00 PDT,+71.1737,+64.9907,+73.485,+70.6683,+67.4852,+75.9188
2016-07-01 00:13:00 PDT,+71.153,+64.987,+73.4596,+70.6489,+67.473,+75.8863
2016-07-01 00:14:00 PDT,+71.1334,+64.9836,+73.4354,+70.6306,+67.4615,+75.8555
2016-07-01 00:15:00 PDT,+71.1147,+64.9804,+73.4122,+70.6131,+67.4506,+75.8259
2016-07-01 00:16:00 PDT,+71.0966,+64.9775,+73.3897,+70.5962,+67.4401,+75.7973
2016-07-01 00:17:00 PDT,+71.0791,+64.9747,+73.3679,+70.5798,+67.43,+75.7696
2016-07-01 00:18:00 PDT,+71.062,+64.972,+73.3466,+70.5638,+67.4202,+75.7425
2016-07-01 00:19:00 PDT,+71.0453,+64.9694,+73.3256,+70.5482,+67.4106,+75.7159
2016-07-01 00:20:00 PDT,+71.0288,+64.9669,+73.305,+70.5328,+67.4012,+75.6898
2016-07-01 00:21:00 PDT,+71.0126,+64.9644,+73.2846,+70.5176,+67.3919,+75.664
2016-07-01 00:22:00 PDT,+70.9966,+64.962,+73.2644,+70.5026,+67.3827,+75.6385
2016-07-01 00:23:00 PDT,+70.9807,+64.9595,+73.2443,+70.4877,+67.3737,+75.6132
2016-07-01 00:24:00 PDT,+70.9649,+64.9571,+73.2244,+70.473,+67.3647,+75.5881
2016-07-01 00:25:00 PDT,+70.9492,+64.9547,+73.2046,+70.4583,+67.3557,+75.5632
2016-07-01 00:26:00 PDT,+70.9335,+64.9523,+73.1849,+70.4437,+67.3468,+75.5383
2016-07-01 00:27:00 PDT,+70.918,+64.9499,+73.1652,+70.4291,+67.338,+75.5136
2016-07-01 00:28:00 PDT,+70.9025,+64.9474,+73.1456,+70.4146,+67.3291,+75.489
2016-07-01 00:29:00 PDT,+70.887,+64.945,+73.126,+70.4001,+67.3203,+75.4644
2016-07-01 00:30:00 PDT,+70.8715,+64.9425,+73.1065,+70.3857,+67.3115,+75.4399
2016-07-01 00:31:00 PDT,+70.8561,+64.94,+73.087,+70.3712,+67.3027,+75.4155
2016-07-01 00:32:00 PDT,+70.8407,+64.9375,+73.0676,+70.3568,+67.2939,+75.3911
2016-07-01 00:33:00 PDT,+70.8254,+64.935,+73.0482,+70.3424,+67.2851,+75.3668
2016-07-01 00:34:00 PDT,+70.81,+64.9325,+73.0287,+70.3281,+67.2763,+75.3425
2016-07-01 00:35:00 PDT,+70.7947,+64.9299,+73.0094,+70.3137,+67.2675,+75.3182
2016-07-01 00:36:00 PDT,+70.7793,+64.9274,+72.99,+70.2993,+67.2587,+75.294
2016-07-01 00:37:00 PDT,+70.764,+64.9248,+72.9707,+70.285,+67.2499,+75.2698
2016-07-01 00:38:00 PDT,+70.7487,+64.9222,+72.9513,+70.2706,+67.2411,+75.2456
2016-07-01 00:39:00 PDT,+70.7334,+64.9195,+72.932,+70.2563,+67.2323,+75.2215
2016-07-01 00:40:00 PDT,+70.7181,+64.9169,+72.9127,+70.242,+67.2234,+75.1973
2016-07-01 00:41:00 PDT,+70.7028,+64.9142,+72.8934,+70.2276,+67.2146,+75.1732
2016-07-01 00:42:00 PDT,+70.6875,+64.9115,+72.8742,+70.2133,+67.2058,+75.1492
2016-07-01 00:43:00 PDT,+70.6722,+64.9088,+72.8549,+70.199,+67.1969,+75.1251
2016-07-01 00:44:00 PDT,+70.657,+64.906,+72.8357,+70.1847,+67.1881,+75.1011
2016-07-01 00:45:00 PDT,+70.6417,+64.9033,+72.8164,+70.1703,+67.1792,+75.0771
2016-07-01 00:46:00 PDT,+70.6264,+64.9005,+72.7972,+70.156,+67.1703,+75.0531
2016-07-01 00:47:00 PDT,+70.6111,+64.8977,+72.778,+70.1417,+67.1615,+75.0291
2016-07-01 00:48:00 PDT,+70.5959,+64.8949,+72.7588,+70.1274,+67.1526,+75.0052
2016-07-01 00:49:00 PDT,+70.5806,+64.892,+72.7396,+70.1131,+67.1437,+74.9812
2016-07-01 00:50:00 PDT,+70.5654,+64.8891,+72.7204,+70.0988,+67.1348,+74.9573
2016-07-01 00:51:00 PDT,+70.5501,+64.8862,+72.7013,+70.0845,+67.1259,+74.9334
2016-07-01 00:52:00 PDT,+70.5349,+64.8833,+72.6821,+70.0701,+67.1169,+74.9096
2016-07-01 00:53:00 PDT,+70.5196,+64.8804,+72.663,+70.0558,+67.108,+74.8857
2016-07-01 00:54:00 PDT,+70.5044,+64.8774,+72.6439,+70.0415,+67.0991,+74.8619
2016-07-01 00:55:00 PDT,+70.4891,+64.8744,+72.6247,+70.0272,+67.0901,+74.8381
2016-07-01 00:56:00 PDT,+70.4739,+64.8714,+72.6056,+70.0129,+67.0811,+74.8143
2016-07-01 00:57:00 PDT,+70.4586,+64.8684,+72.5865,+69.9986,+67.0722,+74.7905
2016-07-01 00:58:00 PDT,+70.4434,+64.8653,+72.5674,+69.9843,+67.0632,+74.7668
2016-07-01 00:59:00 PDT,+70.4282,+64.8622,+72.5483,+69.97,+67.0542,+74.7431
2016-07-01 01:00:00 PDT,+70.4129,+64.8591,+72.5293,+69.9557,+67.0452,+74.7193
2016-07-01 01:01:00 PDT,+70.3956,+64.8535,+72.5078,+69.9393,+67.0342,+74.6935
2016-07-01 01:02:00 PDT,+70.3785,+64.8481,+72.4866,+69.9231,+67.0235,+74.668
2016-07-01 01:03:00 PDT,+70.3615,+64.8429,+72.4656,+69.907,+67.0129,+74.6426
2016-07-01 01:04:00 PDT,+70.3448,+64.8379,+72.4449,+69.8912,+67.0024,+74.6175
2016-07-01 01:05:00 PDT,+70.3281,+64.833,+72.4242,+69.8754,+66.992,+74.5924
2016-07-01 01:06:00 PDT,+70.3115,+64.8282,+72.4037,+69.8598,+66.9817,+74.5675
2016-07-01 01:07:00 PDT,+70.2951,+64.8234,+72.3833,+69.8442,+66.9715,+74.5426
2016-07-01 01:08:00 PDT,+70.2786,+64.8187,+72.363,+69.8287,+66.9613,+74.5178
2016-07-01 01:09:00 PDT,+70.2622,+64.8141,+72.3427,+69.8132,+66.9511,+74.4931
2016-07-01 01:10:00 PDT,+70.2459,+64.8094,+72.3224,+69.7977,+66.9409,+74.4685
2016-07-01 01:11:00 PDT,+70.2296,+64.8048,+72.3023,+69.7823,+66.9308,+74.4439
2016-07-01 01:12:00 PDT,+70.2133,+64.8002,+72.2821,+69.7669,+66.9207,+74.4193
2016-07-01 01:13:00 PDT,+70.1971,+64.7955,+72.262,+69.7516,+66.9106,+74.3948
2016-07-01 01:14:00 PDT,+70.1808,+64.7909,+72.2419,+69.7362,+66.9005,+74.3703
2016-07-01 01:15:00 PDT,+70.1646,+64.7863,+72.2218,+69.7209,+66.8904,+74.3459
2016-07-01 01:16:00 PDT,+70.1484,+64.7816,+72.2018,+69.7056,+66.8803,+74.3214
2016-07-01 01:17:00 PDT,+70.1322,+64.777,+72.1817,+69.6903,+66.8702,+74.297
2016-07-01 01:18:00 PDT,+70.116,+64.7723,+72.1617,+69.6749,+66.86,+74.2726
2016-07-01 01:19:00 PDT,+70.0998,+64.7676,+72.1417,+69.6596,+66.8499,+74.2483
2016-07-01 01:20:00 PDT,+70.0836,+64.7629,+72.1217,+69.6443,+66.8398,+74.2239
2016-07-01 01:21:00 PDT,+70.0674,+64.7582,+72.1018,+69.6291,+66.8297,+74.1996
2016-07-01 01:22:00 PDT,+70.0512,+64.7534,+72.0818,+69.6138,+66.8196,+74.1753
2016-07-01 01:23:00 PDT,+70.0351,+64.7486,+72.0619,+69.5985,+66.8094,+74.1511
2016-07-01 01:24:00 PDT,+70.0189,+64.7439,+72.0419,+69.5832,+66.7993,+74.1268
2016-07-01 01:25:00 PDT,+70.0028,+64.7391,+72.022,+69.5679,+66.7891,+74.1026
2016-07-01 01:26:00 PDT,+69.9866,+64.7342,+72.0021,+69.5526,+66.779,+74.0784
2016-07-01 01:27:00 PDT,+69.9705,+64.7294,+71.9822,+69.5374,+66.7688,+74.0542
2016-07-01 01:28:00 PDT,+69.9543,+64.7245,+71.9623,+69.5221,+66.7586,+74.0301
2016-07-01 01:29:00 PDT,+69.9382,+64.7197,+71.9424,+69.5068,+66.7485,+74.0059
2016-07-01 01:30:00 PDT,+69.922,+64.7148,+71.9226,+69.4916,+66.7383,+73.9818
2016-07-01 01:31:00 PDT,+69.9059,+64.7099,+71.9027,+69.4763,+66.7281,+73.9577
2016-07-01 01:32:00 PDT,+69.8898,+64.7049,+71.8829,+69.461,+66.7179,+73.9336
2016-07-01 01:33:00 PDT,+69.8737,+64.7,+71.8631,+69.4458,+66.7077,+73.9095
2016-07-01 01:34:00 PDT,+69.8576,+64.695,+71.8433,+69.4305,+66.6975,+73.8855
2016-07-01 01:35:00 PDT,+69.8414,+64.69,+71.8235,+69.4153,+66.6873,+73.8615
2016-07-01 01:36:00 PDT,+69.8253,+64.685,+71.8037,+69.4,+66.677,+73.8374
2016-07-01 01:37:00 PDT,+69.8092,+64.68,+71.7839,+69.3848,+66.6668,+73.8135
2016-07-01 01:38:00 PDT,+69.7931,+64.6749,+71.7641,+69.3695,+66.6566,+73.7895
2016-07-01 01:39:00 PDT,+69.777,+64.6699,+71.7444,+69.3543,+66.6463,+73.7656
2016-07-01 01:40:00 PDT,+69.7609,+64.6648,+71.7246,+69.339,+66.6361,+73.7416
2016-07-01 01:41:00 PDT,+69.7449,+64.6597,+71.7049,+69.3238,+66.6258,+73.7177
